7	9	1
17	9	1
24	9	1
34	9	1
42	9	1
51	9	1
61	9	1
69	9	1
80	9	1
88	9	1
95	9	1
107	9	1
114	9	1
125	9	1
132	9	1
141	9	1
151	9	1
161	9	1
168	9	1
178	9	1
185	9	1
197	9	1
204	9	1
215	9	1
222	9	1
233	9	1
240	9	1
251	9	1
258	9	1
268	9	1
297	9	1
305	9	1
316	9	1
323	9	1
334	9	1
341	9	1
351	9	1
359	9	1
370	9	1
376	9	1
386	9	1
397	9	1
404	9	1
413	9	1
424	9	1
431	9	1
441	9	1
451	9	1
458	9	1
468	9	1
476	9	1
485	9	1
496	9	1
503	9	1
512	9	1
523	9	1
531	9	1
539	9	1
548	9	1
558	9	1
588	9	1
595	9	1
606	9	1
613	9	1
622	9	1
633	9	1
639	9	1
651	9	1
658	9	1
668	9	1
676	9	1
687	9	1
694	9	1
703	9	1
714	9	1
721	9	1
731	9	1
739	9	1
750	9	1
756	9	1
768	9	1
775	9	1
784	9	1
795	9	1
802	9	1
813	9	1
819	9	1
831	9	1
