7	9	1
17	9	1
25	9	1
33	9	1
44	9	1
51	9	1
61	9	1
69	9	1
80	9	1
86	9	1
97	9	1
105	9	1
116	9	1
123	9	1
132	9	1
143	9	1
149	9	1
160	9	1
168	9	1
178	9	1
186	9	1
195	9	1
206	9	1
213	9	1
222	9	1
232	9	1
241	9	1
249	9	1
258	9	1
268	9	1
297	9	1
304	9	1
315	9	1
323	9	1
333	9	1
340	9	1
351	9	1
358	9	1
370	9	1
376	9	1
386	9	1
396	9	1
404	9	1
415	9	1
422	9	1
431	9	1
441	9	1
450	9	1
458	9	1
468	9	1
476	9	1
484	9	1
494	9	1
504	9	1
512	9	1
522	9	1
529	9	1
540	9	1
548	9	1
558	9	1
586	9	1
596	9	1
604	9	1
614	9	1
621	9	1
632	9	1
639	9	1
650	9	1
657	9	1
668	9	1
675	9	1
686	9	1
693	9	1
703	9	1
713	9	1
720	9	1
731	9	1
738	9	1
749	9	1
757	9	1
764	9	1
776	9	1
783	9	1
793	9	1
803	9	1
810	9	1
821	9	1
830	9	1
