7	8	1
14	8	1
26	8	1
33	8	1
43	8	1
52	8	1
60	8	1
69	8	1
79	8	1
88	8	1
95	8	1
106	8	1
116	8	1
123	8	1
133	8	1
142	8	1
150	8	1
159	8	1
169	8	1
178	8	1
186	8	1
196	8	1
204	8	1
213	8	1
223	8	1
232	8	1
240	8	1
251	8	1
258	8	1
268	8	1
297	8	1
306	8	1
314	8	1
324	8	1
331	8	1
342	8	1
350	8	1
361	8	1
367	8	1
378	8	1
387	8	1
394	8	1
406	8	1
412	8	1
423	8	1
432	8	1
439	8	1
451	8	1
457	8	1
468	8	1
475	8	1
486	8	1
494	8	1
504	8	1
513	8	1
520	8	1
531	8	1
539	8	1
549	8	1
558	8	1
586	8	1
596	8	1
603	8	1
614	8	1
621	8	1
632	8	1
641	8	1
649	8	1
659	8	1
666	8	1
677	8	1
685	8	1
693	8	1
704	8	1
711	8	1
721	8	1
731	8	1
738	8	1
747	8	1
757	8	1
765	8	1
775	8	1
785	8	1
792	8	1
803	8	1
810	8	1
821	8	1
828	8	1
