6	8	1
16	8	1
25	8	1
33	8	1
42	8	1
51	8	1
60	8	1
70	8	1
79	8	1
87	8	1
96	8	1
105	8	1
114	8	1
124	8	1
133	8	1
142	8	1
151	8	1
159	8	1
168	8	1
177	8	1
187	8	1
196	8	1
204	8	1
213	8	1
222	8	1
231	8	1
240	8	1
250	8	1
259	8	1
267	8	1
297	8	1
306	8	1
314	8	1
324	8	1
331	8	1
342	8	1
350	8	1
359	8	1
368	8	1
377	8	1
387	8	1
395	8	1
404	8	1
414	8	1
423	8	1
432	8	1
440	8	1
449	8	1
458	8	1
467	8	1
476	8	1
485	8	1
494	8	1
504	8	1
513	8	1
521	8	1
531	8	1
539	8	1
548	8	1
558	8	1
587	8	1
595	8	1
604	8	1
614	8	1
623	8	1
632	8	1
640	8	1
649	8	1
658	8	1
667	8	1
676	8	1
686	8	1
695	8	1
703	8	1
712	8	1
721	8	1
730	8	1
740	8	1
749	8	1
757	8	1
766	8	1
775	8	1
784	8	1
794	8	1
803	8	1
812	8	1
821	8	1
829	8	1
838	8	1
847	8	1
